fii_name,property_name,state,area,date_process
ERPA11,UNIDADE 204,Estado: São Paulo,"Área bruta locável: 148,00 m²",2024-11-09
ERPA11,UNIDADE 202,Estado: São Paulo,"Área bruta locável: 148,00 m²",2024-11-09
ATSA11,ATRIUM SHOPPING SANTO ANDRÉ,Estado: São Paulo,"Área bruta locável: 33.200,00 m²",2024-11-09
STRX11,POWER SHOPPING CENTERMINAS,Estado: Minas Gerais,"Área bruta locável: 64.865,17 m²",2024-11-09
STRX11,GLOBAL TOWER,Estado: Minas Gerais,"Área bruta locável: 926,63 m²",2024-11-09
WTSP11B,TORRE COMPLEXO WTC,Estado: São Paulo,"Área bruta locável: 30.000,00 m²",2024-11-09
RBGS11,SHOPPING SULACAP,Estado: Rio de Janeiro,"Área bruta locável: 12.769,92 m²",2024-11-09
YUFI11,MERCURIO 71,Estado: São Paulo,"Área bruta locável: 200,00 m²",2024-11-09
YUFI11,ARCADIA 92,Estado: São Paulo,"Área bruta locável: 189,00 m²",2024-11-09
YUFI11,MARIBRAS 44,Estado: São Paulo,"Área bruta locável: 160,00 m²",2024-11-09
YUFI11,OLGA 201,Estado: São Paulo,"Área bruta locável: 158,00 m²",2024-11-09
YUFI11,GABRIEL 11,Estado: São Paulo,"Área bruta locável: 190,00 m²",2024-11-09
YUFI11,COMODORO 52,Estado: São Paulo,"Área bruta locável: 145,00 m²",2024-11-09
YUFI11,COMODORO 53,Estado: São Paulo,"Área bruta locável: 145,00 m²",2024-11-09
YUFI11,ATIBAIA 32,Estado: São Paulo,"Área bruta locável: 145,00 m²",2024-11-09
YUFI11,ATIBAIA 72,Estado: São Paulo,"Área bruta locável: 145,00 m²",2024-11-09
YUFI11,ROSE MARIE 12,Estado: São Paulo,"Área bruta locável: 146,00 m²",2024-11-09
YUFI11,ATIBAIA 11,Estado: São Paulo,"Área bruta locável: 145,00 m²",2024-11-09
YUFI11,ROSALIA 12,Estado: São Paulo,"Área bruta locável: 135,00 m²",2024-11-09
YUFI11,BARROS VIANNA 142,Estado: São Paulo,"Área bruta locável: 134,00 m²",2024-11-09
YUFI11,ACARAÚ 62,Estado: São Paulo,"Área bruta locável: 95,00 m²",2024-11-09
YUFI11,PINHEIROS 2,Estado: São Paulo,"Área bruta locável: 126,00 m²",2024-11-09
YUFI11,RINCÃO 51,Estado: São Paulo,"Área bruta locável: 86,00 m²",2024-11-09
YUFI11,TUIUTI 604,Estado: São Paulo,"Área bruta locável: 114,00 m²",2024-11-09
YUFI11,RIO D OURO 401,Estado: São Paulo,"Área bruta locável: 111,00 m²",2024-11-09
YUFI11,SANTOS DUMONT 121,Estado: São Paulo,"Área bruta locável: 100,00 m²",2024-11-09
YUFI11,PAULA 22,Estado: São Paulo,"Área bruta locável: 106,00 m²",2024-11-09
YUFI11,SANTA ROSA 62,Estado: São Paulo,"Área bruta locável: 110,00 m²",2024-11-09
YUFI11,TURANDOT 610,Estado: São Paulo,"Área bruta locável: 101,00 m²",2024-11-09
YUFI11,ELIANE 72,Estado: São Paulo,"Área bruta locável: 110,00 m²",2024-11-09
YUFI11,COTE D'AZUR 123,Estado: São Paulo,"Área bruta locável: 93,00 m²",2024-11-09
YUFI11,MANCHESTER 121,Estado: São Paulo,"Área bruta locável: 90,00 m²",2024-11-09
YUFI11,MANCHESTER 131,Estado: São Paulo,"Área bruta locável: 90,00 m²",2024-11-09
YUFI11,FLÓRIDA 206,Estado: São Paulo,"Área bruta locável: 88,00 m²",2024-11-09
YUFI11,VM CONNECTION 85,Estado: São Paulo,"Área bruta locável: 37,00 m²",2024-11-09
YUFI11,VM CONNECTION 92,Estado: São Paulo,"Área bruta locável: 59,00 m²",2024-11-09
YUFI11,VM CONNECTION 44,Estado: São Paulo,"Área bruta locável: 42,00 m²",2024-11-09
YUFI11,ALAMEDA FRANCA 102,Estado: São Paulo,"Área bruta locável: 163,00 m²",2024-11-09
YUFI11,VM CONNECTION 94,Estado: São Paulo,"Área bruta locável: 42,00 m²",2024-11-09
YUFI11,VM CONNECTION 36,Estado: São Paulo,"Área bruta locável: 46,00 m²",2024-11-09
YUFI11,VM CONNECTION 82,Estado: São Paulo,"Área bruta locável: 59,00 m²",2024-11-09
YUFI11,VM CONNECTION 38,Estado: São Paulo,"Área bruta locável: 50,00 m²",2024-11-09
YUFI11,VM CONNECTION 41,Estado: São Paulo,"Área bruta locável: 67,00 m²",2024-11-09
YUFI11,VM CONNECTION 62,Estado: São Paulo,"Área bruta locável: 59,00 m²",2024-11-09
YUFI11,VM CONNECTION 81,Estado: São Paulo,"Área bruta locável: 67,00 m²",2024-11-09
YUFI11,VM CONNECTION 31,Estado: São Paulo,"Área bruta locável: 67,00 m²",2024-11-09
YUFI11,VM CONNECTION 52,Estado: São Paulo,"Área bruta locável: 59,00 m²",2024-11-09
ALMI11,EDIFÍCIO TORRE ALMIRANTE,Estado: Rio de Janeiro,"Área bruta locável: 41.811,00 m²",2024-11-09
TRNT11,TORRE NORTE,Estado: São Paulo,"Área bruta locável: 61.854,81 m²",2024-11-09
PNPR11,BRIGADEIRO 3595,Estado: São Paulo,"Área bruta locável: 4.468,00 m²",2024-11-09
PNPR11,GALPÃO GUARULHOS,Estado: São Paulo,"Área bruta locável: 23.000,00 m²",2024-11-09
PNPR11,GALPÃO JANDIRA,Estado: São Paulo,"Área bruta locável: 19.119,00 m²",2024-11-09
DOVL11B,BAY VIEW,Estado: Rio de Janeiro,"Área bruta locável: 10.679,33 m²",2024-11-09
DOVL11B,ANM RETROFIT,Estado: Rio de Janeiro,"Área bruta locável: 6.008,30 m²",2024-11-09
FMOF11,EDIFÍCIO MEMORIAL OFFICE,Estado: São Paulo,"Área bruta locável: 13.104,00 m²",2024-11-09
PRTS11,SHOPPING GERMÂNIA,Estado: Rio Grande do Sul,"Área bruta locável: 6.745,00 m²",2024-11-09
PRTS11,SHOPPING BENTO GONÇALVES,Estado: Rio Grande do Sul,"Área bruta locável: 92,51 m²",2024-11-09
BTWR11,BROOKFIELD TOWERS,Estado: Goiás,"Área bruta locável: 19.746,95 m²",2024-11-09
HGJH11,EDIFÍCIO PLATINUM,Estado: São Paulo,"Área bruta locável: 2.520,48 m²",2024-11-09
HGJH11,EDIFÍCIO METROPOLITAN,Estado: São Paulo,"Área bruta locável: 10.215,55 m²",2024-11-09
THRA11,EDIFÍCIO THERA CORPORATE,Estado: São Paulo,"Área bruta locável: 10.586,16 m²",2024-11-09
PRSV11,EDIFÍCIO TORRE BOA VISTA,Estado: Rio de Janeiro,"Área bruta locável: 10.082,05 m²",2024-11-09
MINT11,COLÉGIO POP,Estado: São Paulo,"Área bruta locável: 4.225,76 m²",2024-11-09
MINT11,CENTRO UNIVERSITÁRIO UNA,Estado: Minas Gerais,"Área bruta locável: 10.636,98 m²",2024-11-09
MINT11,ESCOLA PARQUE,Estado: Rio de Janeiro,"Área bruta locável: 8.982,81 m²",2024-11-09
GRUL11,GALPÃO G 100,Estado: São Paulo,"Área bruta locável: 24.772,00 m²",2024-11-09
GRUL11,GALPÃO G 200,Estado: São Paulo,"Área bruta locável: 13.912,00 m²",2024-11-09
GRUL11,GALPÃO G 300,Estado: São Paulo,"Área bruta locável: 4.590,00 m²",2024-11-09
SFND11,MUNIZ BARRETO,Estado: Rio de Janeiro,"Área bruta locável: 1.146,77 m²",2024-11-09
HMOC11,CONDOMÍNIO SHOPPING PRAÇA DA MOÇA,Estado: São Paulo,"Área bruta locável: 6.868,19 m²",2024-11-09
MVFI11,EDIFÍCIO MAYRINK VEIGA,Estado: Rio de Janeiro,"Área bruta locável: 15.174,30 m²",2024-11-09
VTVI11,PARQUE SHOPPING MAIA,Estado: São Paulo,"Área bruta locável: 31.711,00 m²",2024-11-09
LLAO11,CASA RIVIERA,Estado: São Paulo,"Área bruta locável: 911,60 m²",2024-11-09
LLAO11,AVENIDA REBOUÇAS,Estado: São Paulo,"Área bruta locável: 148,66 m²",2024-11-09
HDOF11,IZP FRANCA,Estado: São Paulo,"Área bruta locável: 1.047,00 m²",2024-11-09
HDOF11,IZP ITACEMA,Estado: São Paulo,"Área bruta locável: 1.553,00 m²",2024-11-09
HDOF11,IZP HADDOCK,Estado: São Paulo,"Área bruta locável: 1.262,00 m²",2024-11-09
HDOF11,IZP CÔNEGO,Estado: São Paulo,"Área bruta locável: 1.795,00 m²",2024-11-09
DLMT11,EDIFÍCIO HORIZONTE,Estado: São Paulo,"Área bruta locável: 532,21 m²",2024-11-09
DLMT11,EDIFÍCIO THE LANDMARK,Estado: São Paulo,"Área bruta locável: 115,93 m²",2024-11-09
DLMT11,SUC N° 101,Estado: São Paulo,"Área bruta locável: 210,37 m²",2024-11-09
DLMT11,CONDOMÍNIO UBER ITAIM,Estado: São Paulo,"Área bruta locável: 40,03 m²",2024-11-09
DLMT11,EDIFÍCIO DANIELA,Estado: Goiás,"Área bruta locável: 93,45 m²",2024-11-09
ESTQ11,EDIFÍCIO ANTARES 301,Estado: Rio de Janeiro,"Área bruta locável: 166,35 m²",2024-11-09
PNLN11,GALPÃO SÃO BERNARDO DO CAMPO,Estado: São Paulo,"Área bruta locável: 9.968,00 m²",2024-11-09
PRZS11,PRAZO VOTUPORANGA,Estado: São Paulo,"Área bruta locável: 68.499,87 m²",2024-11-09
SALI11,SERRA NEGRA,Estado: Minas Gerais,"Área bruta locável: 2.915.340,00 m²",2024-11-09
SALI11,SALITRE,Estado: Minas Gerais,"Área bruta locável: 2.131.118,90 m²",2024-11-09
BPLC11,CONDOMÍNIO LED CORPORATE,Estado: São Paulo,"Área bruta locável: 39.714,39 m²",2024-11-09
VVMR11,ONE ELEVEN,Estado: São Paulo,"Área bruta locável: 4.112,11 m²",2024-11-09
VVMR11,TRILOGY,Estado: São Paulo,"Área bruta locável: 11.099,00 m²",2024-11-09
VVMR11,BARRA PRIVATE,Estado: Rio de Janeiro,"Área bruta locável: 6.722,00 m²",2024-11-09
VVMR11,NEOLINK OFFICE,Estado: Rio de Janeiro,"Área bruta locável: 5.556,42 m²",2024-11-09
VVMR11,THE CITTYPLEX,Estado: São Paulo,"Área bruta locável: 5.295,00 m²",2024-11-09
MTOF11,BOLSA RJ,Estado: Rio de Janeiro,"Área bruta locável: 3.761,00 m²",2024-11-09
